iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy
SUR,South America,Suriname,2020-04-12,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-13,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-14,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-15,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-16,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-17,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-18,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-19,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-20,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-21,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-22,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-23,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-24,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-25,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-26,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-27,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-28,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-29,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-04-30,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-01,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-02,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-03,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-04,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-05,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-06,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-07,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-08,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-09,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,82.41,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-10,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-11,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-12,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-13,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-14,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-15,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-16,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-17,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-18,10.0,0.0,1.0,0.0,17.046,0.0,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-19,11.0,1.0,1.0,0.0,18.751,1.705,1.705,0.0,,,,,,,,79.63,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-20,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,74.07,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-21,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,74.07,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-22,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,74.07,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-23,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,74.07,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-24,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,70.37,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-25,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,70.37,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-26,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,72.22,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-27,11.0,0.0,1.0,0.0,18.751,0.0,1.705,0.0,,,,,,,,72.22,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-28,12.0,1.0,1.0,0.0,20.456,1.705,1.705,0.0,,,,,,,,72.22,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-29,12.0,0.0,1.0,0.0,20.456,0.0,1.705,0.0,,,,,,,,72.22,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-30,12.0,0.0,1.0,0.0,20.456,0.0,1.705,0.0,,,,,,,,69.44,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-05-31,14.0,2.0,1.0,0.0,23.865,3.409,1.705,0.0,,,,,,,,77.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-01,23.0,9.0,1.0,0.0,39.207,15.342,1.705,0.0,,,,,,,,77.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-02,44.0,21.0,1.0,0.0,75.004,35.797,1.705,0.0,,,,,,,,77.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-03,54.0,10.0,1.0,0.0,92.051,17.046,1.705,0.0,,,,,,,,77.78,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-04,74.0,20.0,1.0,0.0,126.143,34.093,1.705,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-05,82.0,8.0,1.0,0.0,139.781,13.637,1.705,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-06,91.0,9.0,1.0,0.0,155.122,15.342,1.705,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-07,100.0,9.0,1.0,0.0,170.464,15.342,1.705,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-08,122.0,22.0,1.0,0.0,207.966,37.502,1.705,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-09,130.0,8.0,2.0,1.0,221.603,13.637,3.409,1.705,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-10,137.0,7.0,2.0,0.0,233.536,11.932,3.409,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-11,137.0,0.0,2.0,0.0,233.536,0.0,3.409,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-12,168.0,31.0,2.0,0.0,286.38,52.844,3.409,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-13,187.0,19.0,3.0,1.0,318.768,32.388,5.114,1.705,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-14,196.0,9.0,3.0,0.0,334.11,15.342,5.114,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-15,208.0,12.0,3.0,0.0,354.565,20.456,5.114,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-16,229.0,21.0,5.0,2.0,390.363,35.797,8.523,3.409,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-17,236.0,7.0,6.0,1.0,402.295,11.932,10.228,1.705,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-18,261.0,25.0,6.0,0.0,444.911,42.616,10.228,0.0,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-19,277.0,16.0,7.0,1.0,472.185,27.274,11.932,1.705,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-20,293.0,16.0,8.0,1.0,499.46,27.274,13.637,1.705,,,,,,,,93.52,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-21,302.0,9.0,8.0,0.0,514.801,15.342,13.637,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-22,314.0,12.0,8.0,0.0,535.257,20.456,13.637,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-23,319.0,5.0,8.0,0.0,543.78,8.523,13.637,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-24,319.0,0.0,9.0,1.0,543.78,0.0,15.342,1.705,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-25,357.0,38.0,10.0,1.0,608.557,64.776,17.046,1.705,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-26,373.0,16.0,10.0,0.0,635.831,27.274,17.046,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-27,391.0,18.0,10.0,0.0,666.514,30.684,17.046,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-28,391.0,0.0,10.0,0.0,666.514,0.0,17.046,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-29,490.0,99.0,11.0,1.0,835.274,168.759,18.751,1.705,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-06-30,501.0,11.0,13.0,2.0,854.025,18.751,22.16,3.409,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-01,517.0,16.0,13.0,0.0,881.299,27.274,22.16,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-02,535.0,18.0,13.0,0.0,911.983,30.684,22.16,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-03,547.0,12.0,13.0,0.0,932.438,20.456,22.16,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-04,561.0,14.0,13.0,0.0,956.303,23.865,22.16,0.0,,,,,,,,81.48,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-05,565.0,4.0,14.0,1.0,963.122,6.819,23.865,1.705,,,,,,,,89.81,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-06,594.0,29.0,14.0,0.0,1012.556,49.435,23.865,0.0,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-07,614.0,20.0,14.0,0.0,1046.649,34.093,23.865,0.0,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-08,614.0,0.0,14.0,0.0,1046.649,0.0,23.865,0.0,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-09,665.0,51.0,17.0,3.0,1133.586,86.937,28.979,5.114,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-10,694.0,29.0,17.0,0.0,1183.02,49.435,28.979,0.0,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-11,726.0,32.0,18.0,1.0,1237.569,54.548,30.684,1.705,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-12,741.0,15.0,18.0,0.0,1263.139,25.57,30.684,0.0,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
SUR,South America,Suriname,2020-07-13,741.0,0.0,18.0,0.0,1263.139,0.0,30.684,0.0,,,,,,,,86.11,586634.0,3.612,29.6,6.933,4.229,13767.119,,258.314,12.54,7.4,42.9,67.779,3.1,71.68
